mobile_names,asin,title,body,star
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Very fragile screen & DISAPPOINTED...!!!
","

  1) Purchased on 17th Jan 2021. But the screen has broken like car glass after a slight fall from my hand ( about 2 feet) !!2) Poor audio volume ( Ear piece ) during receiving or making call.... (Audio improved after the phone fell !!!!)3) I have been a mi & redmi phones user since 2004. and recommended these phones to atleast 1000 people....tBUT THIS TIME I AM DISAPPOINTED A LOT!!!

",3
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Think about processor
","

  This is a bad phone for day to day life.I purchase 4/64 camera picture soft, very bad performance overall. Screen good. But overall processing system speed and quality is bad. Heating issue not found till date.

",2
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
It's heavy in weight however good product
","

  You will always feel bulky. I find below cons1. Too bulky, specially I feel bulky because I moved from Iphone 6 to this phone. Please check weight and dimension if it suits.2. It has a protective film on-screen which is useless. U soon need a screen protector when u buy.3. Bluetooth is the worst. I keep on reconnecting with my Garmin watch. However, it was no that condition with my iPhone.4. Battery life is good. It is a type C charge but takes time to full charge. More than 2 hrs.5. The box has a transparent back cover.6. Photography is average. My iPhone 6 with 8 MP was similar of this 48 MP camera.

",3
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Touch is not working properly
","

  I bought this mobile recently and i face lot of issues with the touch. Touch doesn't work properly when i have a call and wanted to lift the call. It this issue well known for this product or i was delivered a product with issue. I am unable to understand, now i wanted to contact the service center near to me to rectify this issue or the seller should buy back the product and provide with a new one if he delivered me an issued product. If this is the well known issue with this model then the company should do the same.

",1
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Nice mobile at this price.
","

  I am writing this on behalf of my friend for whom I ordered it has he choose it for the purpose of kids to take their classes online.The battery life and screen quality are good.Some bloat ware in phone which is not required at all but Mi doe this in most of their mobiles.Build quality is a bit above average, but not excellent  which is fine for such budgeted mobiles.Speakers are adequately loud but again Mi compromised on the quality.May be some more features of this I add if I get more details from my friend who is actually using it.

",4
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Good Product with Reasonable Features
","

  Bought this device to my mom and used this device for a week before writing this review.Personally I found this device is good.Hardware:--I found that the camera quality is not up to the mark, can't expect more in this price range.--Fast charging working good and takes around 1hr and 40 mins to charge from 0 to 100--Fingerprint sensor there is a small delay when compared to other mobile phones at this price range.--Battery is really good, though there are a few reviews mentioning that the battery isn't good, I didn't face much issues with it. It easy survived for more than 40 hours after using some basic apps like WhatsApp, YouTube, Prime Video and Spotify.Software:--The UI seems good, except some apps which keeps crashing every time. (Requires a software update to avoid that)--Experienced no Lag when switching between apps or while using apps.Over all this is a good device at this price range. Definitely not recommended if you use many apps and install heavy games, as many apps crash while using. Can gift it to parents who doesn't use many apps or can be used as a secondary mobile phone.

",4
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Bad
","

  Best phone bat....frent camera low.... picturesAnd charchg slow ....18w charge bad

",5
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
This product is suitable for non gamers and simple users who are new to smartphones
","

  This phone is for music lovers as the stereo speakers at this price gives good sound quality and battery life is good because of 6000 mah and software optimization is bad and if you want to improve it just update to miui 12.0.3

",4
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
U get what u pay..
","

  U get what u pay... Nothing less nothing more.. bought it as a standby phone.. so ok otherwise wud have been disappointed..

",3
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Best in this price range.  Go for it
","

  I am writing this review after a month.Just loved the phone man. I just can't believe that I got this phone at such a great price. 48 MP Quad cam setup is extremely powerful to get those crystal clear photos with sharp quality. 6000 mAh battery literally stays for 1-2 days even after extreme usage and 2-3 if we use only for calling and WhatsApp and with the 18W charger in the box is amazing as it just takes much less time compared to its battery lifespan. The speakers are much louder and sound like a home theater. The processor is awesome for gaming on medium graphics and good for high graphics for sometime. The gorilla glass is literally hard like a gorilla because I just mistakely dropped my phone 1-2 times from a human height without case and screen guard then too not a single scratch appeared. This display and screen is also too good.Conclusion -: If you want to buy a awesome phone with a decent and good gaming processor in budget then must go for it.

",5
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Late delivery
","

  Mobile is okBut taken too much delivery time.its taken almost 14 days.Need to process fast delivery

",1
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
feedback to buyer
","

  I would say redmi 9 power is a ok for the money but I yet to use much. Had a check on belowCharging- mobile is getting heatCamera- not aligned per specifications and it is normal performanceStorage- system itself taking almost 19GBApp - few apps are keep getting appear.  Not able to remove permanently though it is not in installed  play store appIdeally we can't expect 11k phone against 20k. So this is average phone for regular use

",3
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
मुद्दे की बात
","

  मुद्दे की बात फोन ख़तरनाक हैं देखने मे और चलने भी ठीक ठाक हैं मगर मुद्दे की बात ये है कि तुम उसे यूज केसे करने वाले हो अगर भाई तुमने पहले 6gb ram वाले फोन यूज़ किया होगा तो तुम इसे मत लेना क्यु की ये 4 gb ram सिर्फ देखने के लिए है मगर चलती है 2 gb जेसी और भाई कैमरा की तो बात ही मत करना साला आज फोटो निकालूँगा तो कल आउट पुट आएगा एसी हालत है और भाई जब कोई कॉल आती है तो वेट करना पड़ता कब डिस्प्ले पे नाम शो करेगा और भाई तुम लोग भी मेरी तरह mi के फेन हो तो इसमे तुम्हारा काम पूरा हो जाएगा तमाम क्यु की इसमे भी गूगल ने अपनी दे रखी है डायलर और मैसेज एप्प गूगल की जो काफी हैंग होके चलती है मेने तो खुद अपनी मरवा ली है तुम अपनी बचा लो क्यु की amazon रिटर्न लेने की जो बात कर्ता है ना 10 दिन मे ओ सच्चाई कुछ अलग h क्यु इनके जो इंस्पेक्ट करने आदमी आता है ओ आपकी बात सुनेगा ही नहीं कुछ भी करके आपको चिपका देगा इस लिए भाई लोग यूट्यूब पे रिव्यू देख के सैलरी बर्बाद होती है थोड़ा रुको किस से पूछो खुद अछि तरह से जान के खरीदी करो उम्मीद है कि आप लोग मेरा दर्द समज सकते हो जय हिंद जय भारत

",4
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Very bad
","

  Do not buy this phone bad qualityCamera very bad

",1
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Read my review  before  you buy.
","

  I was so excited  when the phone arrived, but when I started to use the phone  it's all dispointing  ,the camera, the working  speed and the finger touch speed, everything  is worst. I'm really  unhappy  with the product.

",1
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Awesome smartphone in this budget category
","

  First impression : Awesome.After charging the phone for the first day it lasted 2 days for normal usage without playing games.And the screen clarity is very great and it's really worth saying it as full HD.It's camera is normal and takes decent pics in outdoor and indoor . Not so great but it's really good for this money.Processing speed is good and taken care well and there is still scope for improvements in this aspect so that the phone could me more responsive and faster.There are minor lags that i observed during multiple apps usage and loading the mobile i with multiple processing.

",5
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
best mobile for the price tag (rs.8.9k on republic sale)
","

  #switching from redmi note 4pros:1. nice headset audio2. low powered cpu = higher battery life3. comes with 22.5(max) watts charger even tho max this phone supports is 18 watts ... meaning charger wont burn up on long charges4.screen quality is as good as redmi note 9 pro(my mom's phone)5.stereo speakers ****6.my fav IR blaster with mi remote app7.side mounted finger print scanner avoids those stupid holes in back of phones*#MIUI#* i love how easy it is to load coustom roms n redmi phones... even if u destroy phone trying a wrong setting .. some how miui will save phone from bricking(modded my redmi note 4 with all kinds of costom roms )cons:1.finger print scanner is slow but face unlock is fast af2.not a good phone for gaming ... gives good fps but heats up alot within 5-7 mins of gaming3.stero speaker feel unbalanced ... the one on top is low... but i think u can adjust it in setting ...if are that audio tech ssavvy enough4.not good cameras tho... even tho it comes with 48mp camera the processor is not fast  enough to capture anything above 16mp and  video goes only to 1080@30fps and 720@30TLDR:good for multimedia consuptionbad for gaming ...unless u can watercool the mobile.. haha.. xDbad for photos (compared to redmi note 9 pro) but way good photos at this price rangerecommendations:if u can afford extra 2k go for redmi note 9 pro... not as this phone is bad but as its better value for money optioni am going to keep this as its better value to budget phone that has no issue with my use case(multimedia and phone calls only + better battery life)

",4
"







Redmi 9 Power (Mighty Black, 6GB RAM, 128GB Storage) - 6000mAh Battery |FHD+ Screen| 48MP Quad Camera | Snapdragon 662 Processor






",B089MTR9JW,"
Worst phone ever
","

  Worst CameraHeating Issues

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Value for money if it has 3gb ram
","

  Phone looks absolutely top class. Will update this review after 7days of use.Should have fingerprint sensor.

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Best Product With a Long lasting battery....
","

  Nice Smartphone In a Short budget....

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Nice phone very good
","

  Vivo mobile battery life is very good rear camera is very good

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
But charging is  so slow but over all it is good
","

  This handset is awesome look.Nice product in low budgetBattery backup is to strong

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Major drawback
","

  Lack of changing indicator is a major drawback in the Mobile.

",2
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Battery problem
","

  Charging very slowAnd draining very fast like 2500 mah bttryBuy for who don't use much

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Phone is good but call waiting feature not working !
","

  Phone is good, but why my call waiting is not working..any body else faced this ?

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Only satisfied
","

  Product is good but rear camera quality is not like 13mp and its size also is not 6''22 inch but overall product is good so only 4 star

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
No proper response
","

  I had a very bad experience with dis mobile... I bought this on September 15th 2019.. n today the mble stopped working ..is not even getting on.. when I went to service center they are asking for bill which will come to my mail.. bt I dint received any mail from Amazon for making payment n the servoy center ppl are not accepting to replace the mobile until or unless I gv the bill papers.. I paid through phone pay app.. so wt z the resolution fr this..???? I really trust Amazon bt now totally lost

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Excellent
","

  I purchased Vivo 91 i recently and fully satisfied with its feature and price. Delivery person was very polite and Delivery service was within 2 days.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Value for money if it has 3gb ram
","

  Phone looks absolutely top class. Will update this review after 7days of use.Should have fingerprint sensor.

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Best Product With a Long lasting battery....
","

  Nice Smartphone In a Short budget....

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Nice phone very good
","

  Vivo mobile battery life is very good rear camera is very good

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
But charging is  so slow but over all it is good
","

  This handset is awesome look.Nice product in low budgetBattery backup is to strong

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Major drawback
","

  Lack of changing indicator is a major drawback in the Mobile.

",2
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Battery problem
","

  Charging very slowAnd draining very fast like 2500 mah bttryBuy for who don't use much

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Phone is good but call waiting feature not working !
","

  Phone is good, but why my call waiting is not working..any body else faced this ?

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Only satisfied
","

  Product is good but rear camera quality is not like 13mp and its size also is not 6''22 inch but overall product is good so only 4 star

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
No proper response
","

  I had a very bad experience with dis mobile... I bought this on September 15th 2019.. n today the mble stopped working ..is not even getting on.. when I went to service center they are asking for bill which will come to my mail.. bt I dint received any mail from Amazon for making payment n the servoy center ppl are not accepting to replace the mobile until or unless I gv the bill papers.. I paid through phone pay app.. so wt z the resolution fr this..???? I really trust Amazon bt now totally lost

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Excellent
","

  I purchased Vivo 91 i recently and fully satisfied with its feature and price. Delivery person was very polite and Delivery service was within 2 days.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Vivo V91i really disappointed ...Charging problem
","

  First time really very disappointed form vivo Y91i..mobile took too much time to charge only 6% charging took 30-40 minute to charge ..when i got this mobile it's bettery already was 30 % then after i pluged it 3.00 p.m. and at 7.00 p.m. it was only 86%...too much long time but not get full charged..before purchased this mobile i alreday seen this type review(  about charging problem) but i leave that sometimes it happend but when i used this i known that it is really a big problem in this  mobile...This TIME REALLY DISAPPOINTED BY VIVO..i never suggest to anyone to buy this vivo v91i .if there is any solution of this problem please suggest me..

",3
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Google assistant and other voice assistants don't work
","

  This phone is great but some of the greatest apps like Google assistant ( ok Google hotword don't work and you will need to manually open it, also Amazon Alexa and Microsoft Cortana hotword opening don't work

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Lightweight with awesome finishing
","

  This mobile has a lightweight with average camera quality. It is a low budget phone with face unlocking. Nice working with good brightness on the screen. It is quite handy and easy to use for old people as well.Thanks

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
No SIM insertion pin in box
","

  There was no SIM insertion pin in the box.  Where to get that?

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
i buy phones around 5000 usally
","

  man i am in love this phone usally i used to lava and other phones which are cheap and i used to feel y the battery is draining so much but seriosuly this phone has suprised me and i am in love with touchpad i coudlnt find a problem till now

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Wastage of money
","

  I recently shifted to vivo and it was a disaster, The mobile phone started hanging on the very 3rd day.It is way to disappointing spending a lot on devices like these.

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Burst product..
","

  Please dont buy this phone.  Not good, too much heating, working slow.. There is lots of another options in the same price with good performance & quality.  Even Amazon is not giving return & replacement options.

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Excellent phone at this cost
","

  Excellent phone at this cost. Touch is extremely smooth. Highly recommended. Only issue in opening shortcut from home screen. I love phones having shortcut keys on top instead of bottom as in bottom there are other keys as well and when you try to open shortcut it opens something else.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
good
","

  nice looking

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Not what i required quality wise for navigation
","

  Vivo fails me when a call comes in, signal catching on mobile and wireless network. an incoming call cannot be received as the receive button vanishes. some features like screen shot and vdo capture are excellent, looks wise beautiful, space was great. Only issue: sluggish!

",3
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Excellent, amazing
","

  It is working fast and it is best in low rate and 1to2days stand able battery because if we worked hard it standard on 1day if you prefer low work it will standard 2days and system updating fun touch os will stand this phone to a longer life and about camera quality it's front camera is really awesome and selfie camera is best. For simple users  this phone works very because it is a Indian brand. So it is best.

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
worth it
","

  i got this for 8k. look wise its grt. display n face recognition s cool. you cn def go fa this. as usual amazon was prompt with d delivery..

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Smartphone for general use (good performance)
","

  Battery, Camera overall performance is good.Sometimes get heated during use. I am using for 2/3 months. The set got hanghed thrice during my use.

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Poor performance
","

  Sometimes automatically ring when phone is not my hand . Phone hearing quality is not good . Sometimes it becomes hang. Oh what a wrong decision that  lbought this phone.

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
A decent product In such a Price segment
","

  In such a Price segment...a decent product for moderate users who use smartphones for just light entertainment purpose, mailing, Whatsapp ,net surfing, the, etc. battery takes a very long time to full charge, but backup is very good.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Pathetic service
","

  Such a bad service from Amazon reg the phone as weWanted to exchange this phone with another one . We bought this phone 4 months ago and since it’s not good went for exchange . During exchange got this imei number doesn’t match though we enter the right one as mentioned on the phone .Amazon team says says they can’t help as this is not their headache and the customers will hav to bother about it . Also a very laid back service as they really donot know what they talking .

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Average performance
","

  Good for camera but overall performance wise work for daily life style with just calling n normal fb insta use but for watching movie or games would recommend for another phone due to graphics quality and screen

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
🔋 backup
","

  Good battery backupChamera quality not so good but ok

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Best deal within affordable Price
","

  Overall it worth and value for money as within affordable budgeted segment.Camera quality a bit low as not what to be expected. But overall performance wise best  deal.

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Not happy
","

  Camera is absolutely not up-to the mark I'd expect at least a good camera but the pictures are blurry... Whereas immediately while I started my phone for the first time it prompted me to update the software to the latest version phone is so slow at times while opening any apps TBH.. Not impressed  at all I mean

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Poor & faded display ....camera unsatisfactory
","

  the display is not ips panel...colours and viewing angles are not up to mark.camera performs poor too...may be because the screen displays poor contrast ...the overall result and answer is no to this.go for other options Redmi 7 , realme C2 in this price bracket

",3
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Worth Buying
","

  Phone is very good at this range only problem is slow charging.  If they have provided finger print then it will of more worthy.  But it's really good at this range.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Super
","

  Nice piece

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage)
","

  Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) Is A Excellent Product And Battery Life Is Also Very Awesome & Camera Quality Is Also Very Excellent.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Excellent Mobile
","

  Great product @ Very economical price.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Not good
","

  With more that this features we can own realme c11 which has dual Cam 5000mah battery and same cost at 13 MP camera and it's getting slow day by day and it does not have night mood but realme c11 has so personally I don't recommend it not satisfied

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Worst Phone Ever I had and DONT BUY
","

  This Phone is Worst that I ever had till now, it keeps switched off for every one hour and phone is not updating at all.  DONT Ever buy from this seller. I don't like to give that one star rating also, but an option to give this feedback review I have to give that one star which I don't like to give.ThanksRaji

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Camera quality not  is not like as 13 MF & 8 MF .
","

  Screen quality & battwry are very good, but picture quality is very bad.

",3
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Worth it.
","

  Really good performance and camera quality, though the camera's focus does get stuck at times. But reboot your phone and it's fixed. Battery life is also good.If you are looking for a good quality phone on a budget, this is a really good choice.Overall very good phone for this price range.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Good
","

  Love this one

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Very poor phone
","

  Very poor processor. Most of d time mobile is in hang cond. Very poor quality pbone.

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Nice
","

  Best phone for battery and camera

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Not Satisfied
","

  My sister is using this mobile,Mobile is not working since 10 days,no voice is recognized to caller or receiver,not value for money,kindly send service centre details at Gandhidham(Gujarat)

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Good phone with strong battery life
","

  Battery life is superb, camera quality is ok within the budget it's a good deal to go for. Only challenge with my phone is speaker sometimes doesn't work dont know why but yes facing only this challenge. Headphones missing not sure if it's a part of general kit or not as per listing.

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
good
","

  it is ok value for money working also good I purchased last month working smoothly as of know

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Good product
","

  Good phone in the price range

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
👌
","

  It's a nice mobile phone with awspme display and good functions.It has a very good camera and the mobile performance is amazing.I am very pleased to used vivo Y91.It's performance of ram is good and the looks of thos phone is so amazing.It has a better bettery performance.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Very good
","

  Thank's to amazon very easy exchange process. Where flipcart is doing too much drama for exchange. Also the mobile is very good seal pack box i recived ,everything is fine.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Best phone under 8000
","

  After using 2_3 monthsMobile working perfectlyGood battery backupAfter full charginguse (normal) full dayGood processor for gaming in that range (8000)Good camera in that range (8000)AtlastAwesome phone in under Rs8000

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Good Product under 10K
","

  Overall the product is good...Functions very well without any pause. Touch is good. camera quality is also good.However it takes around 2 hours to completely charge. Fast charging would have made it better. Worth product by Vivo under such range

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
WASTE OF MONEY ON BUYING 2GB VARIANT
","

  Please Don't Buy 2gb Variant It's Very Lagging It Need For Just Using You Can Buy 2gb Variant For Gaming It's Crashing In the First Week It's Good But After Two Weeks It's Very Lagging And Auto Exit Waste Of My Money It's Not Exchanging 😭😭 For Gaming Go For 3Gb Variant

",3
